Year,Latitude,Longitude,Observation Date,State
2016,38.6582,-89.9075,5/25/16 21:00,IL
2016,38.6582,-89.9075,5/25/16 21:00,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,5/28/16 20:45,IL
2016,38.6582,-89.9075,6/2/16 21:00,IL
2016,38.6582,-89.9075,6/2/16 21:00,IL
2016,38.6582,-89.9075,6/6/16 21:00,IL
2016,38.6582,-89.9075,6/6/16 21:00,IL
2016,38.6582,-89.9075,6/6/16 21:00,IL
2016,38.6582,-89.9075,6/9/16 20:45,IL
2016,38.6582,-89.9075,6/9/16 20:45,IL
2016,38.6582,-89.9075,6/9/16 20:45,IL
2016,38.6582,-89.9075,6/10/16 20:45,IL
2016,38.6582,-89.9075,6/10/16 20:45,IL
2016,38.6582,-89.9075,6/11/16 20:45,IL
2016,38.6582,-89.9075,6/11/16 20:45,IL
2016,38.6582,-89.9075,6/12/16 21:00,IL
2016,38.6582,-89.9075,6/12/16 21:00,IL
2016,38.6582,-89.9075,6/12/16 21:00,IL
2016,38.6582,-89.9075,6/17/16 21:00,IL
2016,38.6582,-89.9075,6/17/16 21:00,IL
2016,40.0921,-76.3148,5/26/16 0:15,PA
2016,43.1101,-77.8452,5/27/16 23:00,NY
2016,43.1101,-77.8452,5/29/16 23:15,NY
2016,43.1101,-77.8452,5/31/16 23:15,NY
2016,43.1101,-77.8452,6/9/16 23:15,NY
2016,43.1101,-77.8452,6/16/16 23:15,NY
2016,43.1101,-77.8452,6/16/16 23:15,NY
2016,43.1101,-77.8452,6/16/16 23:15,NY
2016,43.1101,-77.8452,6/19/16 23:15,NY
2016,43.1101,-77.8452,6/19/16 23:15,NY
2016,43.1101,-77.8452,6/19/16 23:15,NY
2016,43.1101,-77.8452,6/23/16 23:15,NY
2016,43.1101,-77.8452,6/23/16 23:15,NY
2016,43.1101,-77.8452,6/23/16 23:15,NY
2016,43.1101,-77.8452,6/25/16 23:45,NY
2016,43.1101,-77.8452,6/25/16 23:45,NY
2016,43.1101,-77.8452,6/25/16 23:45,NY
2016,43.1101,-77.8452,7/2/16 23:15,NY
2016,43.1101,-77.8452,7/2/16 23:15,NY
2016,43.1101,-77.8452,7/2/16 23:15,NY
2016,43.1101,-77.8452,7/5/16 23:45,NY
2016,43.1101,-77.8452,7/5/16 23:45,NY
2016,43.1101,-77.8452,7/5/16 23:45,NY
2016,43.1101,-77.8452,7/9/16 23:00,NY
2016,43.1101,-77.8452,7/9/16 23:00,NY
2016,43.1101,-77.8452,7/9/16 23:00,NY
2016,43.1101,-77.8452,7/10/16 23:45,NY
2016,43.1101,-77.8452,7/10/16 23:45,NY
2016,43.1101,-77.8452,7/13/16 23:30,NY
2016,43.1101,-77.8452,7/13/16 23:30,NY
2016,43.1101,-77.8452,7/13/16 23:30,NY
2016,43.1101,-77.8452,7/16/16 23:45,NY
2016,43.1101,-77.8452,7/16/16 23:45,NY
2016,43.1101,-77.8452,7/16/16 23:45,NY
2016,43.1101,-77.8452,7/18/16 23:30,NY
2016,43.1101,-77.8452,7/18/16 23:30,NY
2016,43.1101,-77.8452,7/25/16 23:15,NY
2016,43.1101,-77.8452,7/25/16 23:15,NY
2016,43.1101,-77.8452,7/29/16 23:30,NY
2016,43.1101,-77.8452,8/4/16 23:30,NY
2016,43.1101,-77.8452,8/4/16 23:30,NY
2016,43.1101,-77.8452,8/9/16 23:30,NY
2016,41.689,-111.855,5/26/16 21:45,UT
2016,41.689,-111.855,5/26/16 21:45,UT
2016,41.689,-111.855,5/26/16 21:45,UT
2016,38.7152,-89.7708,6/25/16 20:45,IL
2016,38.7152,-89.7708,7/10/16 20:30,IL
2016,38.7152,-89.7708,7/10/16 20:30,IL
2016,38.7152,-89.7708,7/10/16 20:30,IL
2016,38.7152,-89.7708,7/11/16 20:45,IL
2016,38.7152,-89.7708,7/15/16 20:15,IL
2016,38.7152,-89.7708,7/15/16 20:15,IL
2016,38.7152,-89.7708,8/23/16 21:00,IL
2016,43.4324,-71.5665,5/27/16 21:15,NH
2016,43.4324,-71.5665,5/27/16 21:15,NH
2016,43.4324,-71.5665,5/27/16 21:15,NH
2016,33.9221,-83.3504,5/28/16 20:30,GA
2016,44.8696,-93.5187,5/27/16 22:30,MN
2016,33.0139,-96.7492,5/28/16 19:30,TX
2016,33.0139,-96.7492,5/28/16 20:30,TX
2016,33.6523,-86.7115,5/27/16 19:30,AL
2016,33.6523,-86.7115,5/27/16 19:30,AL
2016,33.6523,-86.7115,5/27/16 19:30,AL
2016,33.6523,-86.7115,5/30/16 20:30,AL
2016,33.6523,-86.7115,5/31/16 20:30,AL
2016,33.6523,-86.7115,5/31/16 20:30,AL
2016,33.6523,-86.7115,6/3/16 20:30,AL
2016,33.6523,-86.7115,6/3/16 20:30,AL
2016,38.7148,-89.8762,6/19/16 20:15,IL
2016,38.7148,-89.8762,6/19/16 20:15,IL
2016,38.7148,-89.8762,6/27/16 20:30,IL
2016,38.7148,-89.8762,6/27/16 20:30,IL
2016,38.7148,-89.8762,6/27/16 20:30,IL
2016,38.7148,-89.8762,7/5/16 21:00,IL
2016,38.7148,-89.8762,7/11/16 20:45,IL
2016,38.7148,-89.8762,7/11/16 20:45,IL
2016,38.7148,-89.8762,7/17/16 20:45,IL
2016,38.7148,-89.8762,7/17/16 20:45,IL
2016,38.7148,-89.8762,7/24/16 20:45,IL
2016,38.7148,-89.8762,7/24/16 20:45,IL
2016,37.9913,-83.535,5/28/16 21:30,KY
2016,37.9913,-83.535,5/28/16 21:30,KY
2016,37.9913,-83.535,6/11/16 21:30,KY
2016,37.9913,-83.535,6/11/16 21:30,KY
2016,29.8515,-96.5062,5/28/16 21:30,TX
2016,29.8515,-96.5062,5/28/16 21:30,TX
2016,30.5322,-97.8307,5/29/16 21:00,TX
2016,30.5322,-97.8307,6/5/16 20:45,TX
2016,30.5322,-97.8307,6/12/16 20:45,TX
2016,30.5322,-97.8307,6/19/16 21:00,TX
2016,30.5322,-97.8307,6/26/16 20:45,TX
2016,30.5322,-97.8307,7/3/16 21:00,TX
2016,30.5322,-97.8307,7/10/16 21:30,TX
2016,32.9206,-96.6513,6/27/16 16:00,TX
2016,38.7209,-89.8644,6/18/16 21:00,IL
2016,38.7209,-89.8644,6/18/16 21:00,IL
2016,38.7209,-89.8644,6/23/16 20:30,IL
2016,38.7209,-89.8644,6/26/16 21:15,IL
2016,38.7209,-89.8644,6/26/16 21:15,IL
2016,38.7209,-89.8644,6/26/16 21:15,IL
2016,38.7209,-89.8644,6/27/16 20:45,IL
2016,38.7209,-89.8644,6/27/16 20:45,IL
2016,38.7209,-89.8644,7/12/16 20:45,IL
2016,38.7209,-89.8644,7/12/16 20:45,IL
2016,38.7209,-89.8644,7/12/16 20:45,IL
2016,38.7209,-89.8644,7/23/16 20:30,IL
2016,38.7209,-89.8644,7/23/16 20:30,IL
2016,38.7209,-89.8644,7/24/16 20:30,IL
2016,38.5972,-90.5584,5/29/16 20:45,MO
2016,38.5972,-90.5584,6/5/16 21:00,MO
2016,38.5972,-90.5584,6/5/16 21:00,MO
2016,38.5972,-90.5584,6/13/16 20:45,MO
2016,38.5972,-90.5584,6/13/16 20:45,MO
2016,38.5972,-90.5584,6/21/16 20:45,MO
2016,38.5972,-90.5584,6/21/16 20:45,MO
2016,38.5972,-90.5584,6/21/16 20:45,MO
2016,38.5972,-90.5584,6/30/16 20:45,MO
2016,38.5972,-90.5584,6/30/16 20:45,MO
2016,44.8943,-71.4963,5/28/16 22:00,NH
2016,42.708,-71.0629,5/30/16 21:45,MA
2016,38.7413,-89.8953,6/1/16 20:45,IL
2016,38.7413,-89.8953,6/1/16 20:45,IL
2016,38.7413,-89.8953,6/10/16 21:00,IL
2016,38.7413,-89.8953,6/10/16 21:00,IL
2016,38.7413,-89.8953,6/15/16 20:45,IL
2016,38.7413,-89.8953,6/15/16 20:45,IL
2016,38.7413,-89.8953,6/15/16 20:45,IL
2016,38.7413,-89.8953,6/20/16 20:30,IL
2016,38.7413,-89.8953,6/26/16 20:30,IL
2016,38.7413,-89.8953,6/26/16 20:30,IL
2016,38.7413,-89.8953,7/5/16 21:30,IL
2016,38.7413,-89.8953,7/5/16 21:30,IL
2016,38.7292,-89.8832,6/9/16 20:30,IL
2016,38.7292,-89.8832,6/9/16 20:30,IL
2016,38.7292,-89.8832,6/16/16 20:30,IL
2016,38.7292,-89.8832,6/23/16 20:15,IL
2016,38.7292,-89.8832,6/23/16 20:15,IL
2016,38.7292,-89.8832,7/2/16 20:15,IL
2016,38.7292,-89.8832,7/2/16 20:15,IL
2016,38.7292,-89.8832,7/10/16 19:45,IL
2016,38.7292,-89.8832,7/10/16 19:45,IL
2016,38.7292,-89.8832,7/15/16 20:00,IL
2016,38.7292,-89.8832,7/15/16 20:00,IL
2016,45.1282,-93.2849,6/16/16 22:45,MN
2016,42.496,-71.472,5/31/16 21:30,MA
2016,36.0375,-95.8223,5/31/16 20:45,OK
2016,40.0614,-83.075,6/3/16 21:30,OH
2016,40.0614,-83.075,6/3/16 21:30,OH
2016,40.0614,-83.075,6/11/16 22:00,OH
2016,40.0614,-83.075,6/17/16 22:00,OH
2016,40.0614,-83.075,6/17/16 22:00,OH
2016,40.0614,-83.075,6/17/16 22:00,OH
2016,33.219,-98.18,5/29/16 21:30,TX
2016,30.9778,-83.712,5/21/16 21:30,GA
2016,41.0301,-80.3638,6/2/16 21:15,PA
2016,42.6143,-70.8589,5/31/16 20:30,MA
2016,38.7351,-89.7409,6/10/16 20:45,IL
2016,38.7351,-89.7409,6/10/16 20:45,IL
2016,38.7351,-89.7409,6/10/16 20:45,IL
2016,38.7351,-89.7409,6/17/16 21:00,IL
2016,38.7351,-89.7409,6/17/16 21:00,IL
2016,38.7351,-89.7409,6/17/16 21:00,IL
2016,38.7351,-89.7409,6/24/16 21:00,IL
2016,38.7351,-89.7409,6/24/16 21:00,IL
2016,38.7351,-89.7409,6/24/16 21:00,IL
2016,38.7351,-89.7409,7/1/16 21:00,IL
2016,38.7351,-89.7409,7/1/16 21:00,IL
2016,38.7351,-89.7409,7/1/16 21:00,IL
2016,38.7351,-89.7409,7/8/16 21:00,IL
2016,38.7351,-89.7409,7/8/16 21:00,IL
2016,38.7351,-89.7409,7/15/16 21:00,IL
2016,38.7351,-89.7409,7/15/16 21:00,IL
2016,38.7351,-89.7409,7/15/16 21:00,IL
2016,38.7351,-89.7409,7/22/16 21:00,IL
2016,38.7351,-89.7409,7/22/16 21:00,IL
2016,38.7351,-89.7409,7/22/16 21:00,IL
2016,35.5963,-82.4844,6/3/16 22:00,NC
2016,35.5963,-82.4844,6/3/16 22:00,NC
2016,35.5963,-82.4844,6/3/16 23:00,NC
2016,35.5963,-82.4844,6/3/16 23:00,NC
2016,35.5963,-82.4844,6/4/16 22:00,NC
2016,35.5963,-82.4844,6/4/16 22:00,NC
2016,35.5963,-82.4844,6/4/16 22:00,NC
2016,38.74,-89.8778,6/6/16 21:00,IL
2016,38.74,-89.8778,6/6/16 21:00,IL
2016,38.74,-89.8778,6/15/16 21:30,IL
2016,38.74,-89.8778,6/15/16 21:30,IL
2016,38.74,-89.8778,6/25/16 21:15,IL
2016,38.74,-89.8778,6/25/16 21:15,IL
2016,38.74,-89.8778,7/1/16 21:15,IL
2016,38.74,-89.8778,7/1/16 21:15,IL
2016,38.74,-89.8778,7/1/16 21:15,IL
2016,38.7118,-89.8842,6/3/16 21:15,IL
2016,38.6704,-89.8131,6/22/16 21:00,IL
2016,38.6704,-89.8131,6/22/16 21:00,IL
2016,38.6704,-89.8131,6/29/16 21:00,IL
2016,38.6704,-89.8131,6/29/16 21:00,IL
2016,38.6704,-89.8131,6/29/16 21:00,IL
2016,38.6704,-89.8131,7/6/16 20:30,IL
2016,38.6704,-89.8131,7/6/16 20:30,IL
2016,38.6704,-89.8131,7/6/16 20:30,IL
2016,38.6704,-89.8131,7/13/16 21:30,IL
2016,38.6704,-89.8131,7/13/16 21:30,IL
2016,38.6704,-89.8131,7/20/16 20:45,IL
2016,38.6704,-89.8131,7/20/16 20:45,IL
2016,38.6704,-89.8131,7/28/16 20:30,IL
2016,38.6704,-89.8131,7/28/16 20:30,IL
2016,32.8773,-96.4781,6/4/16 19:45,TX
2016,33.7857,-84.6894,5/5/16 20:15,GA
2016,43.1697,-77.522,6/10/16 22:30,NY
2016,43.1697,-77.522,6/10/16 22:30,NY
2016,43.1697,-77.522,6/20/16 22:00,NY
2016,43.1697,-77.522,6/20/16 22:00,NY
2016,43.1697,-77.522,6/28/16 22:00,NY
2016,43.1697,-77.522,6/28/16 22:00,NY
2016,43.1697,-77.522,6/28/16 22:00,NY
2016,43.1697,-77.522,7/7/16 21:45,NY
2016,43.1697,-77.522,7/7/16 21:45,NY
2016,43.1697,-77.522,7/17/16 22:15,NY
2016,43.1697,-77.522,7/17/16 22:15,NY
2016,43.1697,-77.522,7/30/16 21:30,NY
2016,43.1697,-77.522,7/30/16 21:30,NY
2016,41.2863,-95.9773,6/4/16 21:00,NE
2016,41.2863,-95.9773,6/4/16 21:00,NE
2016,41.2863,-95.9773,6/4/16 21:00,NE
2016,41.2863,-95.9773,6/5/16 20:45,NE
2016,41.2863,-95.9773,6/7/16 21:00,NE
2016,41.2863,-95.9773,6/8/16 21:00,NE
2016,41.2863,-95.9773,6/8/16 21:00,NE
2016,41.2863,-95.9773,6/14/16 21:15,NE
2016,41.2863,-95.9773,6/14/16 21:15,NE
2016,41.2863,-95.9773,6/19/16 20:45,NE
2016,41.2863,-95.9773,6/19/16 20:45,NE
2016,41.2863,-95.9773,6/19/16 20:45,NE
2016,35.0389,-85.0137,6/6/16 21:00,TN
2016,38.7275,-89.9276,6/5/16 22:30,IL
2016,38.7275,-89.9276,6/5/16 22:30,IL
2016,38.7275,-89.9276,6/6/16 20:45,IL
2016,38.7275,-89.9276,6/6/16 20:45,IL
2016,38.7275,-89.9276,6/6/16 20:45,IL
2016,38.7275,-89.9276,6/11/16 18:30,IL
2016,38.7275,-89.9276,6/15/16 21:45,IL
2016,38.7275,-89.9276,6/15/16 21:45,IL
2016,38.7275,-89.9276,6/15/16 21:45,IL
2016,38.7275,-89.9276,6/20/16 21:45,IL
2016,38.7275,-89.9276,6/20/16 21:45,IL
2016,38.7275,-89.9276,6/20/16 21:45,IL
2016,38.7275,-89.9276,6/25/16 23:15,IL
2016,38.7275,-89.9276,6/25/16 23:15,IL
2016,38.7275,-89.9276,6/26/16 21:15,IL
2016,38.7275,-89.9276,6/26/16 21:15,IL
2016,38.7275,-89.9276,6/26/16 21:15,IL
2016,38.7275,-89.9276,6/30/16 21:00,IL
2016,38.7275,-89.9276,6/30/16 21:00,IL
2016,38.7275,-89.9276,7/9/16 21:30,IL
2016,38.7275,-89.9276,7/9/16 21:30,IL
2016,38.7275,-89.9276,7/9/16 21:30,IL
2016,38.7275,-89.9276,7/19/16 21:00,IL
2016,38.7275,-89.9276,7/22/16 22:45,IL
2016,38.7328,-89.8775,6/14/16 20:45,IL
2016,38.7328,-89.8775,7/6/16 20:45,IL
2016,38.7328,-89.8775,7/6/16 20:45,IL
2016,38.7328,-89.8775,7/6/16 20:45,IL
2016,40.1003,-77.349,5/29/16 20:15,PA
2016,31.6199,-97.1866,6/5/16 20:30,TX
2016,38.6703,-89.9846,7/4/16 21:00,IL
2016,38.6703,-89.9846,7/4/16 21:00,IL
2016,38.6703,-89.9846,7/4/16 21:00,IL
2016,38.6703,-89.9846,7/11/16 20:30,IL
2016,38.6703,-89.9846,7/11/16 20:30,IL
2016,38.6703,-89.9846,7/11/16 20:30,IL
2016,38.6703,-89.9846,7/18/16 21:30,IL
2016,38.6703,-89.9846,7/18/16 21:30,IL
2016,38.6703,-89.9846,7/25/16 20:15,IL
2016,38.6703,-89.9846,7/25/16 20:15,IL
2016,38.6703,-89.9846,7/25/16 20:15,IL
2016,38.6703,-89.9846,8/1/16 21:00,IL
2016,38.6703,-89.9846,8/1/16 21:00,IL
2016,38.6703,-89.9846,8/8/16 20:30,IL
2016,38.6703,-89.9846,8/8/16 20:30,IL
2016,38.6703,-89.9846,8/8/16 20:30,IL
2016,32.9379,-96.7112,6/15/16 20:30,TX
2016,40.0042,-111.745,6/7/16 21:45,UT
2016,40.0042,-111.745,6/7/16 21:45,UT
2016,40.0042,-111.745,6/21/16 22:00,UT
2016,40.0042,-111.745,6/21/16 22:00,UT
2016,40.0042,-111.745,6/21/16 22:00,UT
2016,38.7376,-89.8593,7/8/16 20:15,IL
2016,38.7376,-89.8593,7/17/16 20:15,IL
2016,38.7376,-89.8593,7/17/16 20:15,IL
2016,38.7376,-89.8593,7/24/16 20:15,IL
2016,38.7376,-89.8593,7/24/16 20:15,IL
2016,38.7376,-89.8593,7/24/16 20:15,IL
2016,38.7376,-89.8593,7/31/16 20:15,IL
2016,38.7376,-89.8593,7/31/16 20:15,IL
2016,38.7376,-89.8593,7/31/16 20:15,IL
2016,38.7376,-89.8593,8/7/16 20:15,IL
2016,38.7376,-89.8593,8/7/16 20:15,IL
2016,38.7376,-89.8593,8/14/16 20:15,IL
2016,38.7376,-89.8593,8/14/16 20:15,IL
2016,38.7376,-89.8593,8/14/16 20:15,IL
2016,33.8346,-84.3063,6/7/16 22:00,GA
2016,33.8346,-84.3063,6/7/16 22:00,GA
2016,33.8346,-84.3063,6/7/16 22:00,GA
2016,38.6698,-89.8979,6/8/16 21:00,IL
2016,38.6698,-89.8979,6/8/16 21:00,IL
2016,38.6698,-89.8979,6/8/16 21:00,IL
2016,38.6698,-89.8979,6/26/16 20:15,IL
2016,38.6698,-89.8979,6/26/16 20:15,IL
2016,38.6698,-89.8979,6/26/16 20:15,IL
2016,38.6698,-89.8979,6/26/16 20:45,IL
2016,38.6698,-89.8979,6/26/16 20:45,IL
2016,38.6698,-89.8979,6/26/16 20:45,IL
2016,38.6698,-89.8979,6/29/16 19:45,IL
2016,38.6698,-89.8979,6/29/16 19:45,IL
2016,38.6698,-89.8979,6/29/16 19:45,IL
2016,38.6698,-89.8979,7/2/16 22:30,IL
2016,38.6698,-89.8979,7/2/16 22:30,IL
2016,38.6698,-89.8979,7/2/16 22:30,IL
2016,38.6698,-89.8979,7/8/16 22:15,IL
2016,38.6698,-89.8979,7/8/16 22:15,IL
2016,38.6698,-89.8979,7/8/16 22:15,IL
2016,38.6698,-89.8979,7/21/16 20:00,IL
2016,38.6698,-89.8979,7/21/16 20:00,IL
2016,38.6698,-89.8979,7/21/16 20:00,IL
2016,38.6698,-89.8979,8/21/16 20:00,IL
2016,38.6698,-89.8979,8/21/16 20:00,IL
2016,38.6698,-89.8979,8/21/16 20:00,IL
2016,40.631,-96.9485,6/8/16 20:45,NE
2016,40.631,-96.9485,6/8/16 20:45,NE
2016,38.6729,-82.8552,6/8/16 21:30,OH
2016,38.6729,-82.8552,6/17/16 21:00,OH
2016,38.6729,-82.8552,6/19/16 21:00,OH
2016,38.6729,-82.8552,6/19/16 21:00,OH
2016,38.7138,-89.8737,5/30/16 21:00,IL
2016,38.7138,-89.8737,6/9/16 21:30,IL
2016,38.7138,-89.8737,6/12/16 22:30,IL
2016,38.7138,-89.8737,6/14/16 21:00,IL
2016,38.7138,-89.8737,6/14/16 21:00,IL
2016,38.7138,-89.8737,6/17/16 21:30,IL
2016,38.7138,-89.8737,6/27/16 21:30,IL
2016,38.7138,-89.8737,6/27/16 21:30,IL
2016,38.7138,-89.8737,6/28/16 22:00,IL
2016,38.7138,-89.8737,6/29/16 22:00,IL
2016,38.7138,-89.8737,7/1/16 22:00,IL
2016,38.7138,-89.8737,7/5/16 22:45,IL
2016,38.7138,-89.8737,7/6/16 23:45,IL
2016,38.7138,-89.8737,7/7/16 23:15,IL
2016,38.7138,-89.8737,7/10/16 22:30,IL
2016,38.7138,-89.8737,7/12/16 22:45,IL
2016,38.7138,-89.8737,7/20/16 22:15,IL
2016,38.7138,-89.8737,7/25/16 22:15,IL
2016,38.7138,-89.8737,7/26/16 22:00,IL
2016,38.7148,-89.8743,6/11/16 21:00,IL
2016,38.7148,-89.8743,6/18/16 20:30,IL
2016,38.7148,-89.8743,6/18/16 20:30,IL
2016,38.7148,-89.8743,6/20/16 20:45,IL
2016,38.7148,-89.8743,6/20/16 20:45,IL
2016,38.7148,-89.8743,6/20/16 20:45,IL
2016,38.7148,-89.8743,6/25/16 21:15,IL
2016,38.7148,-89.8743,6/25/16 21:15,IL
2016,38.7148,-89.8743,6/25/16 21:15,IL
2016,38.7148,-89.8743,6/28/16 21:15,IL
2016,38.7148,-89.8743,6/28/16 21:15,IL
2016,38.7148,-89.8743,7/2/16 21:30,IL
2016,38.7148,-89.8743,7/2/16 21:30,IL
2016,38.7148,-89.8743,7/2/16 21:30,IL
2016,38.7148,-89.8743,7/8/16 21:00,IL
2016,38.7148,-89.8743,7/8/16 21:00,IL
2016,38.7148,-89.8743,7/8/16 21:00,IL
2016,38.7148,-89.8743,7/8/16 21:00,IL
2016,38.7148,-89.8743,7/9/16 21:30,IL
2016,38.7148,-89.8743,7/9/16 21:30,IL
2016,38.7148,-89.8743,7/9/16 21:30,IL
2016,38.7148,-89.8743,7/16/16 21:00,IL
2016,38.7148,-89.8743,7/16/16 21:00,IL
2016,38.7148,-89.8743,7/16/16 21:00,IL
2016,39.4676,-84.9078,6/19/16 21:45,IN
2016,39.4676,-84.9078,6/19/16 21:45,IN
2016,39.4676,-84.9078,6/29/16 22:15,IN
2016,39.4676,-84.9078,6/29/16 22:15,IN
2016,39.4676,-84.9078,6/29/16 22:15,IN
2016,38.9429,-94.46,6/9/16 20:30,MO
2016,41.9757,-87.6482,6/29/16 21:00,IL
2016,41.9757,-87.6482,6/29/16 21:00,IL
2016,41.9757,-87.6482,7/8/16 20:45,IL
2016,41.9757,-87.6482,7/15/16 20:45,IL
2016,41.9757,-87.6482,7/22/16 20:45,IL
2016,41.9757,-87.6482,7/29/16 20:30,IL
2016,41.9757,-87.6482,7/29/16 20:30,IL
2016,41.9757,-87.6482,8/5/16 20:45,IL
2016,41.9757,-87.6482,8/5/16 20:45,IL
2016,41.9757,-87.6482,8/12/16 20:15,IL
2016,41.9757,-87.6482,8/19/16 20:00,IL
2016,41.9757,-87.6482,8/26/16 20:00,IL
2016,41.9757,-87.6482,9/2/16 20:00,IL
2016,44.5282,-90.6234,6/10/16 22:00,WI
2016,44.5282,-90.6234,6/10/16 22:00,WI
2016,44.5282,-90.6234,6/10/16 22:00,WI
2016,34.1887,-84.2426,6/10/16 20:45,GA
2016,34.1887,-84.2426,6/10/16 20:45,GA
2016,38.9376,-77.0631,6/10/16 20:30,DC
2016,39.3644,-76.7356,6/10/16 20:45,MD
2016,39.3644,-76.7356,6/10/16 20:45,MD
2016,39.3644,-76.7356,6/19/16 20:45,MD
2016,39.3644,-76.7356,6/19/16 20:45,MD
2016,38.3862,-81.815,6/10/16 21:00,WV
2016,38.3862,-81.815,6/10/16 21:00,WV
2016,38.3862,-81.815,6/10/16 21:00,WV
2016,34.6622,-86.7371,6/11/16 22:15,AL
2016,34.6622,-86.7371,6/16/16 20:30,AL
2016,34.6622,-86.7371,6/18/16 20:15,AL
2016,44.2039,-76.1816,6/11/16 22:00,NY
2016,44.2039,-76.1816,6/11/16 22:00,NY
2016,44.2039,-76.1816,6/11/16 22:30,NY
2016,44.2039,-76.1816,6/11/16 22:30,NY
2016,41.5437,-90.6233,6/15/16 20:45,IA
2016,41.5437,-90.6233,6/25/16 21:15,IA
2016,41.5437,-90.6233,6/25/16 21:15,IA
2016,41.5437,-90.6233,6/25/16 21:15,IA
2016,41.5437,-90.6233,7/13/16 21:15,IA
2016,41.5437,-90.6233,7/13/16 21:15,IA
2016,41.5437,-90.6233,8/13/16 21:15,IA
2016,37.4322,-77.1741,6/11/16 21:00,VA
2016,40.5382,-74.3527,6/10/16 21:00,NJ
2016,40.5382,-74.3527,6/11/16 21:00,NJ
2016,40.5382,-74.3527,6/12/16 20:45,NJ
2016,40.5382,-74.3527,6/13/16 20:45,NJ
2016,40.5382,-74.3527,6/20/16 20:45,NJ
2016,40.5382,-74.3527,6/20/16 20:45,NJ
2016,40.5382,-74.3527,6/21/16 21:00,NJ
2016,40.5382,-74.3527,6/21/16 21:00,NJ
2016,40.5382,-74.3527,6/22/16 20:45,NJ
2016,40.5382,-74.3527,7/5/16 20:45,NJ
2016,40.5382,-74.3527,7/5/16 20:45,NJ
2016,40.5382,-74.3527,7/8/16 20:45,NJ
2016,40.5382,-74.3527,7/11/16 20:45,NJ
2016,40.5382,-74.3527,7/11/16 20:45,NJ
2016,40.5382,-74.3527,8/1/16 20:45,NJ
2016,41.5529,-79.255,6/11/16 22:30,PA
2016,41.5529,-79.255,6/11/16 22:30,PA
2016,41.5529,-79.255,6/11/16 22:30,PA
2016,38.7139,-89.7682,6/12/16 20:45,IL
2016,38.7139,-89.7682,6/12/16 20:45,IL
2016,38.7139,-89.7682,6/12/16 20:45,IL
2016,38.7139,-89.7682,6/13/16 21:15,IL
2016,38.7139,-89.7682,6/24/16 20:45,IL
2016,38.7139,-89.7682,6/24/16 20:45,IL
2016,38.7139,-89.7682,6/24/16 20:45,IL
2016,38.7139,-89.7682,6/28/16 20:30,IL
2016,38.7139,-89.7682,6/28/16 20:30,IL
2016,38.7139,-89.7682,7/13/16 20:45,IL
2016,38.7139,-89.7682,7/25/16 20:30,IL
2016,38.7139,-89.7682,7/25/16 20:30,IL
2016,38.7139,-89.7682,8/21/16 20:00,IL
2016,47.9038,-92.5965,6/17/16 23:00,MN
2016,47.9038,-92.5965,7/1/16 22:45,MN
2016,47.9038,-92.5965,7/9/16 22:45,MN
2016,47.9038,-92.5965,7/9/16 22:45,MN
2016,42.3652,-72.5076,6/11/16 21:00,MA
2016,42.3652,-72.5076,6/11/16 21:00,MA
2016,42.3652,-72.5076,6/11/16 21:00,MA
2016,42.3652,-72.5076,6/21/16 21:00,MA
2016,42.3652,-72.5076,6/21/16 21:00,MA
2016,42.3652,-72.5076,6/21/16 21:00,MA
2016,41.4798,-72.1095,6/17/16 21:45,CT
2016,41.4798,-72.1095,6/24/16 21:45,CT
2016,41.4798,-72.1095,7/2/16 20:45,CT
2016,41.4798,-72.1095,7/6/16 21:00,CT
2016,41.4798,-72.1095,7/17/16 21:00,CT
2016,41.4798,-72.1095,7/17/16 21:00,CT
2016,38.7158,-89.7705,6/24/16 21:30,IL
2016,38.7158,-89.7705,6/24/16 21:30,IL
2016,38.7158,-89.7705,6/24/16 21:30,IL
2016,38.7158,-89.7705,6/30/16 21:00,IL
2016,38.7158,-89.7705,6/30/16 21:00,IL
2016,38.7158,-89.7705,7/4/16 21:00,IL
2016,38.7158,-89.7705,7/4/16 21:00,IL
2016,38.7158,-89.7705,7/11/16 21:00,IL
2016,38.7158,-89.7705,7/11/16 21:00,IL
2016,38.7158,-89.7705,7/18/16 21:00,IL
2016,38.7158,-89.7705,7/18/16 21:00,IL
2016,38.7158,-89.7705,7/25/16 21:00,IL
2016,38.7158,-89.7705,7/25/16 21:00,IL
2016,38.7064,-89.8662,6/12/16 21:00,IL
2016,38.7064,-89.8662,6/12/16 21:00,IL
2016,38.7064,-89.8662,6/12/16 21:00,IL
2016,38.7064,-89.8662,6/17/16 21:00,IL
2016,38.7064,-89.8662,6/17/16 21:00,IL
2016,38.7064,-89.8662,6/17/16 21:00,IL
2016,38.7064,-89.8662,6/19/16 20:30,IL
2016,38.7064,-89.8662,6/19/16 20:30,IL
2016,38.7064,-89.8662,6/22/16 21:00,IL
2016,38.7064,-89.8662,6/22/16 21:00,IL
