Longitude,Latitude,date
-89.88,38.73,2012-07-26
-73.88,41.20,2012-07-06
-73.88,41.20,2012-07-10
-73.88,41.20,2012-07-12
-73.88,41.20,2012-07-13
-73.88,41.20,2012-07-14
-73.88,41.20,2012-07-15
-73.88,41.20,2012-07-16
-73.88,41.20,2012-07-17
-73.88,41.20,2012-07-18
-73.88,41.20,2012-07-19
-73.88,41.20,2012-08-04
-89.88,38.72,2012-07-02
-89.88,38.72,2012-08-11
-81.86,41.44,2012-07-02
-71.51,41.77,2014-05-30
-71.51,41.77,2015-05-25
-71.51,41.77,2015-07-27
-71.51,41.77,2016-05-16
-71.51,41.77,2016-05-24
-71.51,41.77,2016-05-30
-71.51,41.77,2016-06-07
-71.51,41.77,2016-07-05
-74.27,41.25,2012-07-03
-77.00,39.81,2012-07-04
-77.00,39.81,2012-07-11
-77.00,39.81,2012-07-18
-77.00,39.81,2012-07-25
-77.00,39.81,2012-08-08
-77.00,39.81,2012-08-15
-77.00,39.81,2012-08-22
-77.00,39.81,2012-08-29
-89.88,38.71,2012-06-22
-89.88,38.71,2012-06-29
-89.88,38.71,2012-07-06
-89.88,38.71,2012-07-20
-89.88,38.72,2012-07-04
-89.88,38.72,2012-07-08
-89.88,38.72,2012-07-15
-89.88,38.72,2012-07-29
-82.47,28.04,2012-07-04
-71.13,42.46,2012-07-04
-76.04,43.86,2012-07-15
-76.04,43.86,2012-08-11
-72.94,41.36,2012-07-05
-87.97,43.19,2012-07-05
-89.92,38.69,2012-07-19
-89.92,38.69,2012-08-01
-89.92,38.69,2012-08-05
-89.92,38.69,2012-08-07
-92.27,30.79,2012-07-03
-74.16,40.82,2012-07-08
-74.16,40.82,2012-07-13
-74.16,40.82,2012-07-17
-74.16,40.82,2012-07-24
-70.89,42.23,2012-07-06
-89.87,38.71,2012-07-07
-89.87,38.71,2012-07-26
-89.87,38.71,2012-08-02
-89.87,38.71,2012-08-09
-89.87,38.71,2012-08-20
-89.88,38.74,2012-07-18
-89.88,38.74,2012-08-01
-89.88,38.74,2012-08-22
-72.47,42.03,2012-07-07
-72.47,42.03,2012-07-08
-71.16,42.73,2012-07-07
-71.16,42.73,2012-07-12
-71.16,42.73,2012-07-20
-89.89,38.74,2012-07-04
-89.89,38.74,2012-07-11
-89.89,38.74,2012-07-18
-89.89,38.74,2012-07-25
-89.89,38.74,2012-08-01
-89.89,38.74,2012-08-08
-89.89,38.74,2012-08-15
-89.89,38.74,2012-08-22
-89.88,38.71,2012-06-11
-89.88,38.71,2012-07-06
-89.88,38.71,2012-07-09
-89.88,38.71,2012-07-15
-89.88,38.71,2012-07-25
-70.78,42.63,2012-07-17
-77.06,38.85,2012-07-10
-73.78,41.09,2012-07-10
-73.78,41.09,2012-07-16
-73.95,40.82,2012-06-07
-72.60,41.61,2012-07-12
-72.60,41.61,2012-07-30
-72.60,41.61,2013-06-26
-72.60,41.61,2013-07-13
-72.60,41.61,2014-07-14
-72.60,41.61,2014-07-19
-72.60,41.61,2015-05-12
-72.60,41.61,2015-05-18
-72.60,41.61,2015-05-26
-72.60,41.61,2015-06-14
-72.60,41.61,2015-06-22
-72.60,41.61,2015-06-30
-72.60,41.61,2016-05-28
-72.60,41.61,2016-06-18
-72.60,41.61,2016-07-04
-72.99,41.76,2012-06-17
-71.56,44.49,2012-07-11
-71.56,44.49,2012-07-18
-71.56,44.49,2012-08-01
-71.56,44.49,2012-08-10
-71.56,44.49,2012-08-15
-71.56,44.49,2012-08-22
-77.09,41.27,2012-07-11
-79.45,40.82,2012-07-12
-79.45,40.82,2012-07-15
-83.18,40.20,2012-07-07
-83.18,40.20,2012-08-07
-86.15,37.98,2012-07-12
-79.58,40.29,2012-07-12
-73.31,41.14,2012-07-21
-89.78,38.79,2012-07-10
-89.78,38.79,2012-07-17
-82.19,35.47,2012-07-04
-75.37,39.99,2012-07-10
-89.89,38.71,2012-07-22
-89.89,38.71,2012-07-28
-89.89,38.71,2012-08-02
-89.89,38.71,2012-08-05
-89.89,38.71,2012-08-10
-89.89,38.71,2012-08-15
-89.89,38.71,2012-08-19
-89.89,38.71,2012-08-26
-89.93,38.73,2012-08-27
-89.93,38.73,2012-08-28
-72.27,42.94,2012-07-16
-72.27,42.94,2012-07-21
-72.27,42.94,2012-08-04
-72.27,42.94,2012-08-12
-94.75,38.91,2012-07-15
-89.88,38.71,2012-07-25
-89.88,38.71,2012-07-31
-89.88,38.71,2012-08-07
-89.88,38.71,2012-08-14
-89.88,38.71,2012-08-22
-89.88,38.71,2012-08-28
-89.85,38.71,2012-07-03
-89.85,38.71,2012-07-10
-89.85,38.71,2012-07-17
-89.85,38.71,2012-07-24
-89.85,38.71,2012-07-31
-78.31,42.88,2012-07-19
-72.52,41.58,2012-07-19
-72.52,41.58,2012-07-22
-68.31,44.30,2012-07-10
-71.28,42.23,2012-07-21
-71.28,42.23,2012-08-04
-89.85,38.77,2012-07-22
-89.85,38.77,2012-08-06
-89.85,38.77,2012-08-13
-89.85,38.77,2012-08-27
-84.37,33.75,2012-07-22
-84.37,33.75,2012-07-31
-84.37,33.75,2012-08-07
-84.37,33.75,2012-08-28
-111.00,32.20,2012-07-20
-79.83,40.47,2012-05-22
-79.83,40.47,2012-05-29
-79.83,40.47,2012-07-07
-79.83,40.47,2012-08-05
-79.83,40.47,2012-08-17
-79.83,40.47,2012-08-19
-79.83,40.47,2012-08-26
-79.83,40.47,2013-06-08
-79.83,40.47,2013-08-16
-79.83,40.47,2013-08-22
-79.83,40.47,2013-08-29
-79.83,40.47,2013-09-04
-79.83,40.47,2014-05-30
-79.83,40.47,2014-06-07
-79.83,40.47,2014-06-14
-79.83,40.47,2014-08-28
-79.83,40.47,2015-06-29
-79.83,40.47,2015-08-19
-79.83,40.47,2015-08-27
-79.83,40.47,2016-05-26
-79.83,40.47,2016-08-15
-79.83,40.47,2016-08-24
-70.70,41.92,2012-06-26
-73.98,40.79,2012-07-28
-72.52,42.35,2012-07-28
-88.20,41.82,2012-08-03
-88.20,41.82,2012-08-10
-88.20,41.82,2012-08-17
-88.20,41.82,2012-08-24
-88.20,41.82,2012-08-31
-88.20,41.82,2013-07-08
-89.88,38.71,2012-06-15
-89.88,38.71,2012-06-29
-89.88,38.71,2012-07-27
-89.88,38.71,2012-07-31
-82.92,42.57,2012-08-01
-96.62,29.68,2012-08-03
-89.92,38.73,2012-07-01
-89.92,38.73,2012-07-11
-89.92,38.73,2012-07-20
-89.92,38.73,2012-07-24
-89.92,38.73,2012-07-31
-89.92,38.73,2012-08-07
-84.65,44.41,2012-06-25
-89.74,38.73,2012-07-03
-96.16,29.76,2012-08-10
-89.88,38.73,2012-07-31
-89.88,38.73,2012-08-24
-89.88,38.73,2012-08-27
-82.53,28.40,2012-08-16
-89.88,38.73,2012-06-09
-89.88,38.73,2012-06-28
-89.88,38.73,2012-07-10
-89.88,38.73,2012-07-20
-89.88,38.73,2012-08-01
-89.88,38.73,2012-08-05
-89.88,38.73,2012-08-20
-89.88,38.73,2012-08-25
-77.94,34.21,2012-08-18
-88.07,44.65,2012-08-22
-88.07,44.65,2012-08-27
-88.07,44.65,2012-08-28
-88.07,44.65,2012-09-01
-82.24,27.93,2012-08-28
-82.24,27.93,2012-09-02
-82.24,27.93,2013-06-13
-89.86,38.66,2012-06-29
-89.86,38.66,2012-07-06
-89.86,38.66,2012-07-07
-89.86,38.66,2012-07-15
-89.86,38.66,2012-07-21
-89.86,38.66,2012-07-28
-89.86,38.66,2012-08-03
-89.86,38.66,2012-08-18
-89.88,38.72,2012-07-08
-83.67,43.33,2012-08-28
-83.50,45.28,2012-08-28
-83.65,42.43,2012-08-27
-83.65,42.43,2012-09-06
-83.65,42.43,2012-09-24
-83.65,42.43,2013-07-19
-89.88,38.73,2012-07-24
-89.88,38.73,2012-08-02
-89.88,38.73,2012-08-08
-89.88,38.73,2012-08-14
-89.79,38.71,2012-07-20
-89.79,38.71,2012-07-23
-89.79,38.71,2012-07-30
-89.79,38.71,2012-08-13
-83.20,42.21,2012-08-31
-83.20,42.21,2012-09-30
-83.20,42.21,2013-07-15
-83.20,42.21,2013-07-24
-83.20,42.21,2013-08-23
-83.20,42.21,2013-08-26
-83.20,42.21,2013-08-27
-83.20,42.21,2013-09-05
-83.20,42.21,2013-09-19
-83.20,42.21,2014-06-21
-83.20,42.21,2014-09-09
-83.20,42.21,2015-09-01
-83.20,42.21,2016-08-16
-83.20,42.21,2016-09-12
-83.20,42.21,2016-09-22
-86.22,32.38,2012-08-31
-83.87,42.25,2012-08-30
-78.73,35.95,2012-08-29
-81.22,34.01,2012-09-03
-81.22,34.01,2012-09-04
-81.22,34.01,2013-06-03
-81.22,34.01,2013-06-05
-81.22,34.01,2013-06-10
-81.22,34.01,2013-06-11
-81.22,34.01,2013-06-12
-81.22,34.01,2013-06-14
-81.22,34.01,2013-06-15
-81.22,34.01,2013-06-18
-81.22,34.01,2013-06-26
-81.22,34.01,2013-07-08
-81.22,34.01,2013-08-30
-81.22,34.01,2013-09-04
-78.49,35.96,2012-09-03
-78.65,35.80,2012-08-28
-78.56,35.95,2012-08-29
-78.79,35.91,2012-09-02
-78.63,35.94,2012-08-28
-78.65,35.88,2012-08-27
-78.70,35.90,2012-09-03
-78.79,35.91,2012-09-02
-78.56,35.95,2012-08-29
-78.65,35.83,2012-08-29
-78.63,35.94,2012-09-01
-78.68,35.98,2012-08-31
-78.66,35.92,2012-09-04
-82.96,40.18,2012-09-06
-82.97,40.16,2012-09-05
-82.97,40.16,2012-09-05
-82.98,40.16,2012-09-05
-83.14,40.58,2012-09-05
-83.00,40.19,2012-09-06
-82.99,40.17,2012-09-05
-82.20,40.99,2012-09-06
-82.27,40.58,2012-09-06
-82.18,41.01,2012-09-06
-82.12,41.10,2012-09-06
-82.14,41.13,2012-09-06
-82.10,41.11,2012-09-06
-88.17,42.55,2012-09-06
-82.12,41.01,2012-09-06
-82.12,41.10,2012-09-07
-82.16,41.07,2012-09-07
-82.12,41.15,2012-09-07
-82.12,41.13,2012-09-07
-82.16,40.99,2012-08-07
-82.20,40.98,2012-09-06
-82.11,41.13,2012-09-07
-82.08,41.13,2012-09-07
-82.19,41.06,2012-09-06
-80.61,40.99,2012-09-01
-111.74,40.01,2008-07-18
-95.38,30.62,2013-07-28
-95.38,30.62,2014-05-20
-95.38,30.62,2014-06-11
-95.38,30.62,2015-04-04
-76.12,43.90,2013-06-24
-76.12,43.90,2013-07-10
-76.12,43.90,2014-06-05
-96.78,32.82,2015-04-29
-96.78,32.82,2016-05-10
-72.29,43.04,2014-07-06
-72.29,43.04,2016-05-27
-72.29,43.04,2016-05-29
-72.29,43.04,2016-05-30
-72.29,43.04,2016-05-31
-72.29,43.04,2016-06-17
-84.44,39.21,2014-06-07
-95.44,29.06,2013-03-30
-95.44,29.06,2013-04-27
-95.44,29.06,2013-06-22
-95.44,29.06,2013-07-27
-95.44,29.06,2013-08-24
-95.44,29.06,2013-09-28
-77.52,37.63,2013-05-31
-77.52,37.63,2013-08-10
-77.52,37.63,2013-08-16
-77.52,37.63,2013-08-30
-77.52,37.63,2013-09-06
-77.52,37.63,2014-06-03
-77.52,37.63,2014-07-13
-77.52,37.63,2014-07-23
-77.52,37.63,2014-08-06
-77.52,37.63,2014-08-10
-77.52,37.63,2015-05-24
-77.52,37.63,2015-06-28
-77.52,37.63,2015-07-08
-77.52,37.63,2015-07-15
-77.52,37.63,2015-07-21
-77.52,37.63,2015-07-29
-77.52,37.63,2015-08-04
-77.52,37.63,2015-08-11
-77.52,37.63,2015-08-25
-77.52,37.63,2015-09-01
-77.52,37.63,2016-06-08
-77.52,37.63,2016-07-05
-77.52,37.63,2016-07-20
-77.52,37.63,2016-07-27
-77.52,37.63,2016-08-03
-77.52,37.63,2016-08-19
-77.52,37.63,2016-08-23
-90.12,30.47,2013-03-13
-71.45,42.57,2013-03-23
-88.11,42.49,2013-04-28
-87.50,33.30,2013-04-06
-81.78,28.17,2013-04-20
-85.86,33.70,2013-04-07
-81.10,34.66,2013-04-13
-92.09,31.03,2014-03-24
-89.32,30.48,2013-04-23
-89.32,30.47,2013-07-07
-75.39,38.17,2013-04-23
-82.81,39.85,2013-06-26
-82.81,39.85,2013-07-03
-82.81,39.85,2013-08-01
-81.88,30.03,2013-05-04
-81.88,30.03,2014-04-10
-81.88,30.03,2014-04-19
-97.71,30.29,2013-04-29
-97.71,30.29,2013-05-01
-76.45,41.01,2013-05-07
-76.45,41.01,2013-05-14
-76.45,41.01,2013-05-21
-76.45,41.01,2013-05-29
-76.45,41.01,2013-06-04
-76.45,41.01,2013-06-18
-76.45,41.01,2013-07-16
-76.45,41.01,2013-07-30
-76.45,41.01,2014-06-03
-76.45,41.01,2014-06-10
-76.45,41.01,2014-06-18
-76.45,41.01,2014-07-01
-76.45,41.01,2014-08-19
-76.45,41.01,2014-08-26
-76.45,41.01,2015-06-10
-76.45,41.01,2015-06-29
-76.45,41.01,2015-07-05
-76.45,41.01,2015-08-04
-80.31,25.68,2013-05-05
-92.94,45.01,2013-06-05
-92.94,45.01,2013-06-10
-92.94,45.01,2013-06-19
-92.94,45.01,2013-07-08
-92.94,45.01,2013-08-16
-92.94,45.01,2013-08-24
-92.94,45.01,2013-08-28
-92.94,45.01,2013-08-31
-92.94,45.01,2014-06-01
-92.94,45.01,2014-06-10
-92.94,45.01,2014-06-18
-92.94,45.01,2014-06-28
-92.94,45.01,2014-07-02
-92.94,45.01,2014-07-12
-92.94,45.01,2014-07-13
-92.94,45.01,2014-07-30
-92.94,45.01,2014-08-01
-92.94,45.01,2014-08-09
-92.94,45.01,2014-08-14
-92.94,45.01,2015-06-02
-92.94,45.01,2015-06-04
-92.94,45.01,2015-06-05
-92.94,45.01,2015-06-07
-92.94,45.01,2015-06-08
-92.94,45.01,2015-06-19
-92.94,45.01,2015-06-21
-92.94,45.01,2015-06-22
-92.94,45.01,2015-06-23
-92.94,45.01,2015-06-25
-92.94,45.01,2015-06-27
-92.94,45.01,2015-06-30
-92.94,45.01,2015-07-24
-92.94,45.01,2015-07-26
-92.94,45.01,2015-07-27
-92.94,45.01,2015-07-30
-92.94,45.01,2015-08-03
-92.94,45.01,2015-08-04
-92.94,45.01,2015-08-07
-92.94,45.01,2016-06-03
-92.94,45.01,2016-06-07
-92.94,45.01,2016-06-19
-92.94,45.01,2016-06-28
-92.94,45.01,2016-06-29
-92.94,45.01,2016-07-04
-92.94,45.01,2016-07-09
-92.94,45.01,2016-07-22
-92.94,45.01,2016-07-24
-92.94,45.01,2016-07-30
-92.94,45.01,2016-07-31
-92.94,45.01,2016-08-02
-92.94,45.01,2016-08-04
-98.14,29.68,2013-05-09
-92.87,46.28,2014-07-04
-76.53,38.84,2013-04-25
-72.57,42.03,2013-05-10
-75.61,38.29,2013-05-11
-75.61,38.29,2013-05-17
-97.73,30.35,2013-05-14
-97.73,30.35,2013-05-26
-97.73,30.35,2013-10-29
-97.73,30.35,2014-05-11
-97.73,30.35,2014-05-21
-97.73,30.35,2014-06-10
-97.73,30.35,2014-06-13
-97.73,30.35,2014-06-16
-97.73,30.35,2014-10-01
-97.73,30.35,2015-04-25
-97.73,30.35,2015-05-03
-97.73,30.35,2015-05-06
-97.73,30.35,2016-04-29
-97.82,30.24,2013-05-14
-89.92,38.74,2013-06-06
-77.26,39.02,2013-05-19
-83.82,40.77,2013-06-15
-83.82,40.77,2013-06-20
-83.82,40.77,2013-06-25
-83.82,40.77,2013-07-20
-83.82,40.77,2013-07-28
-83.82,40.77,2013-08-04
-83.82,40.77,2013-08-13
-83.82,40.77,2013-08-23
-79.82,32.83,2013-05-17
-96.79,41.41,2013-05-17
-98.45,29.48,2013-05-25
-77.50,42.78,2013-05-18
-72.34,42.49,2013-05-24
-80.53,41.46,2013-05-19
-80.53,41.46,2013-06-02
-80.53,41.46,2013-07-07
-80.53,41.46,2015-05-28
-80.53,41.46,2016-06-04
-75.62,41.76,2013-05-19
-77.09,38.87,2013-05-22
-77.09,38.87,2013-06-09
-78.41,38.20,2013-05-20
-71.14,42.42,2013-06-02
-71.14,42.42,2013-06-12
-71.14,42.42,2013-06-28
-71.14,42.42,2013-07-02
-89.89,38.73,2013-06-01
-89.89,38.73,2013-06-06
-89.89,38.73,2013-06-07
-89.89,38.73,2013-06-18
-89.89,38.73,2013-06-21
-89.89,38.73,2013-06-24
-89.89,38.73,2013-06-27
-89.89,38.73,2013-06-30
-89.89,38.73,2013-07-02
-89.89,38.73,2013-07-05
-89.89,38.73,2013-07-06
-89.89,38.73,2013-07-10
-97.77,30.46,2013-05-31
-71.85,42.21,2013-07-14
-83.57,33.03,2013-06-10
-85.48,38.22,2013-07-12
-83.25,30.98,2014-05-09
-83.25,30.98,2014-05-11
-77.50,38.31,2013-06-07
-77.50,38.31,2013-06-12
-77.50,38.31,2013-06-26
-77.50,38.31,2013-07-01
-77.50,38.31,2013-07-19
-77.50,38.31,2014-05-24
-77.50,38.31,2014-05-27
-77.50,38.31,2014-06-13
-77.50,38.31,2014-07-26
-77.50,38.31,2014-09-08
-77.50,38.31,2015-05-09
-77.50,38.31,2016-06-20
-71.74,43.03,2013-07-06
-81.00,34.02,2014-06-02
-76.36,36.82,2014-06-06
-77.03,38.92,2013-05-31
-74.54,41.09,2013-06-01
-74.54,41.09,2013-06-15
-74.54,41.09,2015-05-19
-70.89,42.19,2013-06-01
-70.89,42.19,2013-06-03
-79.08,35.86,2013-06-02
-70.17,43.84,2013-06-08
-70.17,43.84,2013-06-20
-70.17,43.84,2014-05-31
-70.17,43.84,2014-06-06
-70.17,43.84,2014-06-14
-70.17,43.84,2014-07-08
-70.17,43.84,2014-07-10
-70.17,43.84,2015-06-05
-70.17,43.84,2015-06-13
-70.17,43.84,2016-05-25
-77.09,38.88,2013-06-01
-77.09,38.88,2013-06-10
-89.77,38.72,2013-06-04
-89.77,38.72,2013-06-07
-89.77,38.72,2013-06-16
-89.77,38.72,2013-06-18
-89.77,38.72,2013-06-25
-89.77,38.72,2013-06-29
-89.77,38.72,2013-07-08
-96.09,33.13,2013-06-06
-89.89,38.71,2013-07-11
-84.37,33.92,2013-07-11
-84.37,33.92,2013-08-15
-84.37,33.92,2013-08-26
-84.37,33.92,2013-09-08
-84.37,33.92,2014-05-23
-89.88,38.71,2013-06-13
-89.88,38.71,2013-06-17
-89.88,38.71,2013-06-18
-89.88,38.71,2013-06-26
-89.88,38.71,2013-07-06
-89.88,38.71,2013-07-17
-89.88,38.71,2013-07-21
-89.87,38.75,2013-06-10
-89.87,38.75,2013-07-08
-89.87,38.75,2013-07-15
-71.11,42.23,2015-05-17
-87.10,37.75,2013-06-10
-96.68,34.23,2013-06-18
-96.68,34.23,2014-07-27
-96.68,34.23,2015-05-27
-96.68,34.23,2015-07-20
-96.68,34.23,2016-05-12
-87.05,41.47,2013-06-12
-90.04,35.03,2013-06-08
-89.75,38.77,2013-07-04
-89.75,38.77,2013-07-24
-77.12,38.92,2013-06-11
-80.08,40.61,2013-06-12
-80.08,40.61,2013-06-16
-77.15,38.90,2013-06-19
-77.15,38.90,2013-06-21
-77.15,38.90,2013-07-04
-77.15,38.90,2013-07-09
-77.15,38.90,2013-07-20
-77.15,38.90,2013-07-26
-74.27,39.73,2013-06-13
-75.80,44.03,2013-06-12
-84.01,33.92,2013-06-11
-89.88,38.70,2013-06-12
-89.88,38.70,2013-08-15
-84.63,39.20,2013-06-13
-84.63,39.20,2013-06-21
-84.63,39.20,2013-07-19
-84.63,39.20,2013-07-31
-84.63,39.20,2013-08-09
-84.63,39.20,2013-08-15
-84.63,39.20,2013-09-07
-84.63,39.20,2014-04-30
-84.63,39.20,2014-05-13
-84.63,39.20,2014-05-29
-84.63,39.20,2014-06-04
-84.63,39.20,2014-06-12
-84.63,39.20,2014-06-29
-84.63,39.20,2014-08-24
-84.63,39.20,2014-08-29
-84.63,39.20,2014-09-06
-84.63,39.20,2015-07-26
-84.63,39.20,2015-08-18
-84.63,39.20,2016-05-29
-84.63,39.20,2016-07-23
-84.63,39.20,2016-08-10
-84.63,39.20,2016-09-14
-83.61,42.25,2013-07-26
-77.11,38.85,2013-06-23
-81.87,41.46,2013-06-16
-92.82,34.27,2013-06-11
-71.14,42.28,2013-06-18
-84.31,33.92,2013-06-13
-97.77,30.42,2013-06-14
-86.86,40.51,2013-06-15
-89.88,38.67,2013-07-08
-89.88,38.67,2013-07-15
-89.88,38.67,2013-07-22
-89.88,38.67,2013-08-03
-89.88,38.67,2013-08-10
-89.88,38.67,2013-08-15
-71.11,42.42,2013-06-16
-71.11,42.42,2013-06-28
-71.11,42.42,2013-06-29
-71.11,42.42,2013-06-30
-71.11,42.42,2013-07-02
-71.11,42.42,2013-07-14
-71.11,42.42,2013-07-24
-87.15,34.05,2013-06-16
-87.42,37.95,2013-06-17
-87.42,37.95,2013-06-20
-87.42,37.95,2013-06-23
-98.10,30.00,2013-06-15
-74.79,40.20,2013-06-15
-89.88,38.77,2013-07-01
-89.88,38.77,2013-07-12
-89.88,38.77,2013-07-21
-89.88,38.77,2013-07-28
-89.88,38.77,2013-08-01
-71.19,42.40,2013-06-20
-71.19,42.40,2013-06-26
-77.10,38.84,2013-06-13
-77.10,38.84,2013-07-02
-77.10,38.84,2013-07-10
-77.10,38.84,2013-07-17
-77.10,38.84,2013-07-30
-89.90,38.67,2013-06-18
-89.90,38.67,2013-06-19
-89.90,38.67,2013-07-02
-89.90,38.67,2013-07-13
-89.90,38.67,2013-07-16
-89.90,38.67,2013-07-22
-71.68,42.63,2013-06-18
-85.28,41.02,2013-06-18
-71.41,42.66,2013-06-17
-80.08,40.64,2013-06-12
-89.89,38.74,2013-06-25
-89.89,38.74,2013-07-03
-89.89,38.74,2013-07-12
-89.89,38.74,2013-07-19
-89.89,38.74,2013-07-23
-95.39,38.91,2013-06-23
-95.39,38.91,2013-06-30
-95.39,38.91,2013-07-08
-95.39,38.91,2013-07-20
-89.88,38.71,2013-06-29
-89.86,38.72,2013-06-20
-89.86,38.72,2013-06-27
-89.86,38.72,2013-07-05
-89.86,38.72,2013-07-18
-89.86,38.72,2013-07-25
-84.29,33.82,2013-06-20
-84.29,33.82,2013-06-24
-84.29,33.82,2013-08-17
-84.29,33.82,2014-05-28
-84.29,33.82,2015-05-20
-84.29,33.82,2015-05-25
-84.29,33.82,2016-05-19
-84.29,33.82,2016-06-05
-84.29,33.82,2016-06-23
-78.62,38.41,2013-06-28
-78.62,38.41,2013-07-02
-78.62,38.41,2013-07-10
-78.62,38.41,2013-07-18
-78.62,38.41,2013-07-19
-78.62,38.41,2013-07-24
-78.62,38.41,2013-07-30
-78.62,38.41,2013-08-07
-78.62,38.41,2013-08-15
-78.62,38.41,2013-08-21
-78.62,38.41,2013-08-27
-78.62,38.41,2013-09-11
-78.62,38.41,2014-06-06
-78.81,35.71,2013-06-23
-80.14,39.50,2013-07-01
-80.14,39.50,2013-07-19
-80.14,39.50,2013-07-26
-80.14,39.50,2013-08-12
-80.14,39.50,2013-08-18
-80.14,39.50,2013-08-24
-74.28,40.57,2013-06-24
-74.28,40.57,2013-08-08
-83.15,40.12,2013-06-21
-92.58,37.11,2013-06-29
-92.58,37.11,2013-07-07
-92.58,37.11,2013-07-14
-98.61,31.91,2013-06-22
-81.59,41.28,2013-06-22
-81.59,41.28,2013-06-29
-81.59,41.28,2013-07-06
-81.59,41.28,2013-07-13
-81.59,41.28,2013-07-20
-81.59,41.28,2013-07-27
-81.59,41.28,2013-08-11
-81.59,41.28,2013-08-21
-80.20,40.58,2013-06-22
-80.20,40.58,2013-06-29
-80.20,40.58,2013-07-08
-80.20,40.58,2013-07-14
-80.20,40.58,2013-07-22
-80.20,40.58,2013-07-27
-80.20,40.58,2013-08-04
-80.20,40.58,2013-08-10
-80.20,40.58,2013-09-01
-80.20,40.58,2013-09-06
-80.20,40.58,2014-06-09
-80.20,40.58,2014-06-15
-80.20,40.58,2014-06-19
-80.20,40.58,2014-06-22
-80.20,40.58,2014-07-16
-80.20,40.58,2014-08-02
-80.20,40.58,2014-08-16
-80.20,40.58,2015-05-24
-80.20,40.58,2015-06-06
-80.20,40.58,2015-06-13
-80.20,40.58,2015-06-26
-95.98,41.15,2013-06-22
-84.31,33.83,2013-06-22
-89.87,38.73,2013-07-19
-89.87,38.73,2013-07-26
-83.87,42.25,2014-06-29
-79.94,40.52,2013-06-22
-90.45,38.72,2013-06-25
-83.24,42.27,2013-06-23
-91.34,44.92,2014-05-30
-91.34,44.92,2015-05-25
-82.00,34.91,2013-06-23
-82.00,34.91,2013-07-11
-82.03,34.92,2013-06-23
-82.03,34.92,2013-07-11
-82.03,34.92,2013-08-27
-98.60,29.55,2013-06-21
-77.42,39.44,2013-06-23
-89.88,38.67,2013-06-24
-89.88,38.67,2013-08-01
-70.85,42.18,2013-07-30
-70.85,42.18,2013-08-13
-70.85,42.18,2014-06-16
-70.85,42.18,2014-07-09
-70.85,42.18,2015-07-10
-70.85,42.18,2015-07-18
-71.45,42.46,2013-06-24
-88.88,36.33,2013-06-26
-88.88,36.33,2013-06-27
-88.88,36.33,2013-06-28
-80.33,35.93,2013-06-25
-105.17,40.63,2013-06-24
-88.64,36.34,2013-06-25
-88.64,36.34,2013-07-02
-74.67,40.50,2013-06-25
-74.67,40.50,2013-06-26
-74.67,40.50,2013-07-10
-74.67,40.50,2013-07-29
-74.67,40.50,2013-08-12
-71.13,42.43,2013-06-11
-71.13,42.43,2013-06-26
-71.13,42.43,2014-06-18
-71.13,42.43,2015-05-26
-71.13,42.43,2015-06-24
-83.01,40.09,2013-06-28
-71.94,42.53,2013-06-29
-71.94,42.53,2013-07-05
-71.94,42.53,2014-06-29
-71.94,42.53,2014-07-02
-71.94,42.53,2016-06-29
-86.32,39.82,2013-06-26
-71.20,42.10,2013-06-26
-95.51,41.36,2013-06-26
-79.89,40.43,2013-06-29
-79.89,40.43,2013-07-04
-79.89,40.43,2013-07-18
-92.96,43.64,2013-06-25
-92.96,43.64,2013-06-28
-88.82,36.33,2013-07-01
-88.82,36.33,2013-07-02
-88.82,36.33,2013-07-03
-88.82,36.33,2013-07-04
-89.86,38.73,2013-07-25
-89.86,38.73,2013-08-08
-89.86,38.73,2013-08-15
-75.60,40.17,2013-06-29
-76.69,37.23,2013-06-28
-76.69,37.23,2013-07-07
-76.69,37.23,2013-07-08
-76.69,37.23,2013-07-28
-76.69,37.23,2013-08-02
-86.53,34.66,2013-07-09
-86.53,34.66,2013-07-11
-86.53,34.66,2013-07-20
-86.53,34.66,2013-07-25
-86.53,34.66,2013-07-30
-86.53,34.66,2013-08-02
-86.53,34.66,2013-08-07
-86.53,34.66,2013-08-12
-86.53,34.66,2013-08-19
-86.53,34.66,2013-09-04
-86.53,34.66,2013-09-19
-86.53,34.66,2013-09-20
-86.53,34.66,2013-09-21
-86.53,34.66,2013-09-23
-86.53,34.66,2013-09-24
-86.53,34.66,2013-09-25
-86.53,34.66,2013-09-26
-86.53,34.66,2013-09-30
-86.53,34.66,2013-10-27
-71.50,42.36,2013-07-21
-71.50,42.36,2013-07-28
-89.86,38.73,2013-07-09
-89.86,38.73,2013-07-14
-89.86,38.73,2013-07-31
-89.86,38.73,2013-08-09
-80.10,26.41,2013-06-24
-88.41,42.90,2013-06-30
-70.43,43.85,2013-06-30
-89.88,38.76,2013-07-14
-89.88,38.76,2013-07-25
-89.88,38.76,2013-08-02
-89.88,38.76,2013-08-13
-77.93,42.10,2013-08-10
-77.93,42.10,2014-07-02
-76.52,41.96,2013-07-01
-71.12,42.24,2013-07-01
-73.15,44.78,2013-06-30
-73.15,44.78,2013-07-08
-83.74,32.71,2013-06-28
-97.89,42.86,2013-06-30
-95.85,41.27,2013-07-01
-88.87,36.33,2013-07-01
-88.87,36.33,2013-07-02
-88.35,36.42,2013-07-03
